sample.date,id.date,stream,sample.id,fraction,rhodo.acer,stage,order,family,genus,length_mm,number,notes
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,18,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,5,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Ceratopogonidae,unk,8,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Simuliidae,unk,6,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Empididae,unk,2,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Diptera,Limoniidae,Pseudolimnophila,5,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,2,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,3,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,2,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,5,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,7,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Plecoptera,unk,unk,5,1,"no head, badly mangled, maybe Leuctridae, unidentifiable"
12/11/17,6/30/23,WS14,130,1_mm,R,larva,Odonata,Cordulegastridae,unk,3,1,
12/11/17,6/30/23,WS14,131,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
12/11/17,6/30/23,WS14,131,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,5,
12/11/17,6/30/23,WS14,131,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,8,
12/11/17,6/30/23,WS14,131,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
12/11/17,6/30/23,WS14,131,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,5,2,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,8,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,9,1,estimated length
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,2,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,4,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,4,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,6,2,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,7,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Pteronarcyidae,Pteronarcys,7,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Plecoptera,Pteronarcyidae,Pteronarcys,11,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Diptera,Athericidae,Atherix,7,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Diptera,Athericidae,Atherix,15,1,
12/11/17,7/7/23,WS08,133,1_mm,R,larva,Trichoptera,Brachycentridae,Brachycentrus,9,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,4,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,5,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Diptera,Pediciidae,Dicranota,4,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,2,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Philopotamidae,unk,7,2,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,11,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,11,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,20,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,10,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Plecoptera,Perlidae,unk,5,1,
7/5/18,7/31/23,WS36,133,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,2,one is length estimate
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,9,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Diptera,Simuliidae,unk,5,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,11,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,12,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,9,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Perlidae,unk,3,2,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,3,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,1,1,"best guess, tiny"
7/5/18,7/31/23,WS36,134,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,2,"one is length estimate, head and thorax only"
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,3,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,4,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,12,1,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,2,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,11,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,11,
7/5/18,7/31/23,WS36,135,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,4,
7/5/18,7/31/23,WS36,135,1_mm,R,pupa,unk,unk,unk,3,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,2,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,6,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,2,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Odonata,Gomphidae,unk,12,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Capniidae,Paracapnia,4,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Pteronarcyidae,Pteronarcys,40,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Perlodidae,unk,2,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Perlodidae,unk,12,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,4,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,7,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,3,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,2,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,7,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,10,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,8,2,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,2,5,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,3,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,7,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,7,1,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,4,3,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,5,2,
12/11/17,7/7/23,WS08,136,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,7,1,
12/11/17,7/7/23,WS08,136,1_mm,R,unk,Oligochaeta,unk,unk,1,11,
12/11/17,7/7/23,WS08,136,1_mm,R,unk,Oligochaeta,unk,unk,2,12,
12/11/17,7/7/23,WS08,136,1_mm,R,pupa,unk,unk,unk,2,1,
12/11/17,7/7/23,WS08,136,1_mm,R,pupa,unk,unk,unk,3,2,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,2,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,7,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,6,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,tany,4,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Chironomidae,tany,6,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Diptera,Tipulidae,Tipula,12,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,4,2,one is actively emerging and badly mangled
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,4,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,7,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,2,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,7,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,9,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Ephemeroptera,Ameletidae,Ameletus,8,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,Odonata,Gomphidae,unk,2,1,
7/5/18,8/1/23,WS14,137,1_mm,R,larva,unk,unk,unk,2,1,unidentifiable - Ephemeroptera or Plecoptera
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,1,4,
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,4,2,
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,5,1,
7/5/18,8/1/23,WS14,137,1_mm,R,unk,Oligochaeta,unk,unk,6,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,3,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Chironomidae,tany,4,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Coleoptera,Elmidae,unk,3,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Ephemeroptera,Baetidae,unk,3,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Ephemeroptera,Baetidae,unk,4,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,6,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,17,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,5,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,6,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,17,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,5,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,1,
7/5/18,8/1/23,WS14,138,1_mm,R,larva,Ephemeroptera,Ameletidae,Ameletus,9,3,"two are length estimates, heads only"
7/5/18,8/1/23,WS14,138,1_mm,R,pupa,unk,unk,unk,3,3,
7/5/18,8/1/23,WS14,138,1_mm,R,unk,Oligochaeta,unk,unk,1,2,
7/5/18,8/1/23,WS14,138,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
7/5/18,8/1/23,WS14,138,1_mm,R,unk,Oligochaeta,unk,unk,6,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,2,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Diptera,Chironomidae,tany,3,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Diptera,Empididae,unk,3,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Perlidae,unk,11,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,3,2,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,2,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,3,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,10,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,2,1,"best guess, larva mangled"
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,5,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Trichoptera,Philopotamidae,unk,10,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Capniidae,Paracapnia,5,1,
12/11/17,7/11/23,WS13,138,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,3,1,
12/11/17,7/11/23,WS13,138,1_mm,R,unk,Collembola,unk,unk,3,1,
12/11/17,7/11/23,WS13,138,1_mm,R,unk,Oligochaeta,unk,unk,2,2,
12/11/17,7/11/23,WS13,138,1_mm,R,unk,Oligochaeta,unk,unk,8,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,2,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Diptera,Limoniidae,Hexatoma,10,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,8,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,4,1,estimated length - larva missing head
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,2,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,6,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Plecoptera,Perlidae,unk,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,2,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,11,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,4,"one is length estimate, head only"
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,Trichoptera,Philopotamidae,unk,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,larva,unk,unk,unk,2,1,"maybe plecoptera or ephemeroptera, naked abdomen only"
12/11/17,7/13/23,WS13,139,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
12/11/17,7/13/23,WS13,139,1_mm,R,unk,Oligochaeta,unk,unk,7,1,
12/11/17,7/13/23,WS13,139,1_mm,R,pupa,unk,unk,unk,3,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,2,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Diptera,Pediciidae,Dicranota,3,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,4,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,3,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,5,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Capniidae,Paracapnia,4,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Capniidae,Paracapnia,5,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,4,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,5,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,6,5,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,4,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Taeniopterygidae,Taeniopteryx,6,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,genus is best guess - too small to see gills
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,2,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,9,2,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,5,3,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Perlidae,unk,6,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,3,3,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,6,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Philopotamidae,unk,6,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Philopotamidae,unk,8,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,6,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,2,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,2,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Coleoptera,Ptilodactylidae,Anchytarsus,20,1,
12/11/17,7/13/23,WS13,140,1_mm,R,larva,Diptera,Dixidae,Dixa,4,1,
12/11/17,7/13/23,WS13,140,1_mm,R,unk,Oligochaeta,unk,unk,1,1,
12/11/17,7/13/23,WS13,140,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
12/11/17,7/13/23,WS13,140,1_mm,R,unk,Oligochaeta,unk,unk,20,1,
12/11/17,7/13/23,WS13,140,1_mm,R,pupa,unk,unk,unk,2,1,
7/5/18,8/1/23,WS14,140,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,3,
